what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1480045941442
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1480045941445
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1480045941445
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1480045941445
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1480045941446
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1480045941446
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1480045941446
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1480045941446
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1480045941446
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1480045941447
stopped,bundle,com.altera.sbtgui.gprof,13.13.0.132,"com.altera.sbtgui.gprof",1480045941448
stopped,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1480045941448
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1480045941449
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1480045941449
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1480046158713
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1480046158714
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1480046158714
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1480046158715
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1480046158715
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1480046158716
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1480046158717
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1480046158718
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1480046158718
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1480046158718
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1480046158719
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1480046158720
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1480046158721
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1480046158722
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1480046158723
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1480046158723
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1480046158723
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1480046158724
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1480046158725
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1480046158726
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1480046158726
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1480046158728
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1480046158729
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1480046158730
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1480046158731
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1480046158731
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1480046158732
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1480046158732
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1480046158733
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1480046158734
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1480046158734
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1480046158735
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1480046158736
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1480046158736
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1480046158736
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1480046158737
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1480046158738
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1480046158738
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1480046158739
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1480046158739
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1480046158740
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1480046158740
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1480046158741
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1480046158741
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1480046158742
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1480046158743
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1480046158743
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1480046158744
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1480046158744
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1480046158744
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1480046158745
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1480046158746
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1480046158747
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1480046158747
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1480046158748
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1480046158748
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1480046158749
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1480046158749
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1480046158750
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1480046158751
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1480046158752
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1480046158752
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1480046158753
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1480046158753
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1480046158754
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1480046158754
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1480046158755
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1480046158755
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1480046158756
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1480046158756
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1480046158757
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1480046158758
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1480046158759
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1480046158759
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1480046158760
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1480046158761
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1480046158761
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1480046158761
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1480046158762
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1480046158763
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1480046158763
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1480046158763
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1480046158764
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1480046158764
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1480046158765
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1480046158765
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1480046158766
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1480046158766
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1480046158767
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1480046158768
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1480046158768
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1480046158769
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1480046158770
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1480046158771
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1480046158771
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1480046158772
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1480046158772
os,sysinfo,,,"win32",1480046158774
arch,sysinfo,,,"x86",1480046158774
ws,sysinfo,,,"win32",1480046158774
locale,sysinfo,,,"en_US",1480046158774
processors,sysinfo,,,"8",1480046158774
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1480046158774
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1480046158774
java.specification.name,sysinfo,,,"Java Platform API Specification",1480046158774
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480046158774
java.specification.version,sysinfo,,,"1.6",1480046158774
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1480046158774
java.version,sysinfo,,,"1.6.0_23",1480046158774
java.vm.info,sysinfo,,,"mixed mode",1480046158774
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1480046158774
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1480046158774
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480046158774
java.vm.specification.version,sysinfo,,,"1.0",1480046158774
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1480046158774
java.vm.version,sysinfo,,,"19.0-b09",1480046158774
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1480046163495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480046201769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046202218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046450544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046451266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046451615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046451814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046452182
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1480046453222
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1480046453259
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1480046455914
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1480046455922
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1480046455923
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1480046455923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046455964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046458201
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1480046459390
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1480046459393
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480046459541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046459880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046497070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046497542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046574806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046575134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046576602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046577470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046579062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046582289
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1480046584621
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1480046584670
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1480046586759
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1480046586771
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1480046609566
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1480046609579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046611411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480046611425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046616032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046627527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046628038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046628482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046628750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046654275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046654589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046661675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046662172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046665129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046669536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046671886
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480046672753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046673075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046676706
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1480046684226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046684449
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1480046686787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046721303
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1480046721320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046722335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046723907
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480046725171
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1480046725427
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1480046725435
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x21038] return code: 4, 'other error'",1480046728228
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x21038, /cygdrive/e/UIUC/Senior/Resrarch/vectadd/software/vectadd/vectadd.elf] return code: 4, 'other error'",1480046731559
error,log,,,"Downloading ELF Process failed",1480046731562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046731605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046733698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046738548
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480046740097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046740352
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480046740362
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x21038] return code: 4, 'other error'",1480046743128
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x21038, /cygdrive/e/UIUC/Senior/Resrarch/vectadd/software/vectadd/vectadd.elf] return code: 4, 'other error'",1480046746494
error,log,,,"Downloading ELF Process failed",1480046746496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046746512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046749052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046749781
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1480046765058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480046765065
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480046766205
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480046774832
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480046774884
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480046775116
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x21038] return code: 4, 'other error'",1480046777887
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x21038, /cygdrive/e/UIUC/Senior/Resrarch/vectadd/software/vectadd/vectadd.elf] return code: 4, 'other error'",1480046781256
