what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480105747990
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480105753103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480105755278
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480105755774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105756072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105759227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105761724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105763839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105772606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105776283
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480105778601
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480105778814
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480105783997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105792964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105894761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480105923594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106002401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106004426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106008986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480106010001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106013343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106014520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106018762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106021154
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480106023530
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480106023806
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480106028889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106038923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106144116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106144490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106153388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106153507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106155100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106161286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480106163659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480106173753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480106184532
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480106186534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106188725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106190819
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480106191533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480106196343
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480106198844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106199120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106202539
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1480106203077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480106205273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1480106210428
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480106211722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106212024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106220250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106224749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106228746
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480106231184
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480106231395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106234364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106235816
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480106236629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106243614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106897954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480106898003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107078948
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480107080516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107082537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107084685
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480107085170
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480107085397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107085678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107088754
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480107092170
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480107092408
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1480107425222
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1480107425223
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1480107425224
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1480107425224
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1480107425225
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1480107425226
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1480107425226
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1480107425227
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1480107425228
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1480107425228
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1480107425228
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1480107425229
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1480107425230
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1480107425232
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1480107425234
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1480107425234
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1480107425235
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1480107425236
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1480107425237
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1480107425238
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1480107425238
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1480107425239
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1480107425240
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1480107425241
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1480107425243
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1480107425244
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1480107425244
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1480107425245
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1480107425246
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1480107425247
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1480107425248
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1480107425249
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1480107425250
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1480107425251
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1480107425251
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1480107425252
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1480107425252
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1480107425253
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1480107425253
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1480107425254
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1480107425254
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1480107425255
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1480107425256
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1480107425256
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1480107425256
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1480107425257
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1480107425257
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1480107425258
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1480107425258
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1480107425258
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1480107425259
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1480107425259
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1480107425263
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1480107425265
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1480107425265
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1480107425266
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1480107425266
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1480107425267
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1480107425267
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1480107425268
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1480107425268
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1480107425269
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1480107425270
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1480107425270
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1480107425270
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1480107425271
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1480107425271
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1480107425272
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1480107425273
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1480107425273
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1480107425275
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1480107425276
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1480107425276
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1480107425277
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1480107425277
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1480107425278
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1480107425279
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1480107425279
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1480107425279
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1480107425280
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1480107425280
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1480107425280
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1480107425280
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1480107425282
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1480107425282
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1480107425283
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1480107425284
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1480107425292
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1480107425293
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1480107425294
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1480107425295
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1480107425296
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1480107425296
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1480107425297
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1480107425297
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1480107425298
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1480107425299
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1480107425299
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1480107425299
os,sysinfo,,,"win32",1480107425301
arch,sysinfo,,,"x86",1480107425301
ws,sysinfo,,,"win32",1480107425301
locale,sysinfo,,,"en_US",1480107425301
processors,sysinfo,,,"8",1480107425301
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1480107425301
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1480107425301
java.specification.name,sysinfo,,,"Java Platform API Specification",1480107425301
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480107425301
java.specification.version,sysinfo,,,"1.6",1480107425301
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1480107425301
java.version,sysinfo,,,"1.6.0_23",1480107425301
java.vm.info,sysinfo,,,"mixed mode",1480107425301
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1480107425301
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1480107425301
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1480107425301
java.vm.specification.version,sysinfo,,,"1.0",1480107425301
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1480107425301
java.vm.version,sysinfo,,,"19.0-b09",1480107425301
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480107427656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107427672
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1480107427747
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1480107427753
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1480107427754
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1480107427755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107429791
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480107430371
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1480107431071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107431387
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1480107431609
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1480107431611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107432209
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1480107435449
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1480107440287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107440450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107443564
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1480107443577
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480107445987
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1480107446186
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1480107446193
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480107460848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107461875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107549995
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480107550016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107551486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107818104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480107819834
